score,formatCreateTime,createTime,positionId,deliverCount,positionName,positionType,workYear,education,jobNature,companyName,companyId,orderBy,showOrder,adWord,randomScore,countAdjusted,relScore,hrScore,flowScore,showCount,totalCount,searchScore,pvScore,createTimeSort,haveDeliver,calcScore,city,imstate,plus,positonTypesMap,companyLogo,industryField,positionAdvantage,salary,positionFirstType,leaderName,companySize,financeStage,companyShortName,description,companyLabelList
1234,"2015-12-01",Tue Dec 01 13:57:21 CST 2015,709433,0,"数据挖掘","后端开发","3-5年","大专","全职","华路时代",70428,20,1433120557449,0,false,false,1000,97,118,57,0,0,9.906729144772887,1448949441000,false,false,"南京","disabled","否",null,"images/logo_default.png","企业服务 · 数据服务","国企上班，工作稳定。","10k-14k","技术","暂没有填写","500-2000人","成熟型(不需要融资)","无锡华路时代信息技术有限公司"," 
 职位描述 
 1.具备3年以上从事数据分析、数据挖掘与建模工作经验 
 2.熟悉常用的数据挖掘与分析算法，如聚类分析、分类分析、关联分析、神经网络算法、遗传算法等 
 3.具备扎实的数据挖掘与分析理论和技术基础，对聚类、分类、关联、预测、时间序列等有深入研究 
 4.熟悉常用的数据分析与挖掘的工具 
 5、有海量亿万级数据分析经验优先经验 
 6.对Hadoop大数据、HIVE、统计软件（R语言、spss、sas等）熟悉者优先 
 7.具备良好的团队合作和沟通能力，优秀的分析问题和解决问题能力，对解决具有挑战性问题充满激情 
","技能培训, 股票期权, 带薪年假, 岗位晋升"
1234,"2015-11-04",Wed Nov 04 09:35:16 CST 2015,1037883,1,"数据挖掘","后端开发","1-3年","本科","全职","e代驾",51835,21,0,0,false,false,1000,79,78,238,0,0,18.37342374485327,1446600916000,false,false,"北京","disabled","是",null,"image1/M00/00/89/CgYXBlTUXfaABR0yAADMh_C-I1I449.png","移动互联网 · O2O","D轮融资、高潜力、六险一金","10k-20k","技术","杨家军","500-2000人","成熟型(D轮及以上)","北京亿心宜行汽车技术开发服务有限公司"," 
 职位描述 
 职位描述： 
 1.负责公司相关数据挖掘、文本分析、用户行为建模等; 
 2.应用机器学习、自然语言处理、分类聚类等技术针对海量数据进行数据挖掘工作. 
 职责要求： 
 1.数学、统计学、计算机相关专业，有较强的数学功底; 
 2.掌握C、C++、python、java等至少一门语言; 
 3.熟悉数据挖掘、机器学习、自然语言处理等相关知识和技能，有成功项目经验者优先; 
 4.良好的合作和分享精神; 
 5.时刻关注最新的机器学习技术，并结合实际应用场景落地. 
  
","技能培训, 年底双薪, 绩效奖金, 岗位晋升"
1269,"2天前发布",Mon Dec 21 11:00:16 CST 2015,757822,0,"数据挖掘","后端开发","3-5年","本科","全职","YOHO!",6102,70,0,0,false,false,1000,46,64,350,0,0,21.3234788054376,1450666816000,false,false,"北京","disabled","是",null,"i/image/M00/01/DF/CgqKkVZ6CuCALvu7AAAQ5ojKxr8701.jpg","电子商务 · 文化娱乐","薪资福利好，发展前景好，老板好，弹性工作","10k-20k","技术","梁超","500-2000人","成熟型(D轮及以上)","南京新与力文化传播有限公司"," 
 职位描述 
 数据挖掘工程师 
 岗位职责： 
 1.负责推荐算法的开发和实施； 
 2.跟踪推荐结果，不断优化算法，提升推荐转化率。 
 &nbsp; 
 职位要求 
 1.计算机，算法，数据挖掘，机器学习等相关妆业硕士及以上学历，3年以上工作经验，具有大型推荐系统的搭建和开发经验优先； 
 2.熟练掌握回归分析模型、关联规则挖掘、分类和聚类算法、协同过滤算法等数据统计模型和挖掘算法，了解完整的数据挖掘过程方法论，并有独立完整的建模实践经验优先考虑； 
 3.熟练掌握JAVA, C++，R等常用编程语言，熟练使用数据挖掘算法； 
 4.了解ORACLE/mysql/db2等常用数据库，具有较强的sql语言功底； 
 5.了解销售，广告，推广，产品等相关互联网业务，尤其的电商行业推荐工作经验的优先； 
 6.具有很强的责任心，上进心。 
  
","年底双薪, 绩效奖金, 五险一金, 带薪年假"
1242,"11:26发布",Wed Dec 23 11:26:12 CST 2015,1184551,0,"数据挖掘","后端开发","3-5年","本科","全职","微播易",13639,83,0,0,false,false,1000,73,87,150,0,0,16.497423342525618,1450841172000,false,false,"北京","disabled","否",null,"image1/M00/00/1A/Cgo8PFTUWFeAEFIcAABFM_7myOo553.jpg","广告营销","竞争性薪酬","15k-25k","技术","韩毅","150-500人","成熟型(C轮)","北京讯达网脉科技有限公司"," 
 职位描述 
 岗位职责： 
 1、 社交平台用户行为分析； 
 2、 特征值提取与分析； 
 3、建立数学模型对用户行为进行预测。 
 任职资格： 
 1、 计算机、数学、统计或其他相关领域本科或本科以上学历； 
 2、有机器学习或数据挖掘相关工作经验； 
 3、 熟悉常用的数据结构和算法； 
 4、有扎实的编程基础，至少能够熟练使用一种编程语言； 
 5、熟悉python或java的优先； 
 6、有一定的分布式数据处理经验；熟悉hadoop的优先； 
 7、逻辑分析能力强。 
 8、有数据Web可视化经验者优先 
  
","年终分红, 五险一金, 带薪年假, 节日礼物"
1268,"2天前发布",Mon Dec 21 16:23:46 CST 2015,1228585,0,"数据挖掘","后端开发","1-3年","本科","全职","美团网",102048,69,0,0,false,false,1000,116,83,233,0,0,17.31165891556485,1450686226000,false,false,"北京","disabled","否",null,"i/image/M00/00/14/Cgp3O1YnzVWAb2uDAAApiAg184M737.png","电子商务 · O2O","希望您能更好的实现自己","25k-35k","技术","暂没有填写","2000人以上","成熟型(C轮)","美团网总部"," 
 职位描述 
 美团网-外卖部门招聘：数据挖掘工程师（日志分析方向）工作职责：1.参与业务线日志分析平台建设。2.负责推动、跟进用户需求挖掘的日志分析方案。工作要求：1.熟悉Linux操作系统，熟悉Perl、Shell、Python脚本语言中一种。2.有互联网日志采集和分析系统开发经验者优先，如熟悉Flume、Scribe等日志搜集系统、Splunk等日志管理系统。3.熟悉页面标签技术等数据采集方式，有Google&nbsp;Analytics、umeng统计sdk使用经验者优先。4.对数据敏感，对信息规范执着，具备良好的分析和总结能力。5.有数据挖掘、统计学习等项目经验者优先。 
 &nbsp; 
 公司介绍：美团外卖配送事业群是美团O2O战略的重要支柱之一，我们的使命是“把世界送到消费者手中”。美团外卖用了一年多的时间日单量突破&nbsp;230&nbsp;万，成为行业第一；美团早餐、美团商超、美团药店等新的品类也在飞速发展以及水果、超市、生鲜等业务的加入，技术团队扮演了一个至关重要的角色，同时，我们也在持续面临各种新的技术挑战，需要有更多的技术牛人加入！ 
 &nbsp;&nbsp;薪水25k-35k 
 &nbsp; 
","技能培训, 免费班车, 岗位晋升, 扁平管理"
1314,"2天前发布",Mon Dec 21 11:00:19 CST 2015,1092143,0,"数据挖掘","后端开发","3-5年","本科","全职","YOHO!",6102,70,0,0,false,false,1000,46,109,195,0,0,11.880223905886663,1450666819000,false,false,"南京","disabled","是",null,"i/image/M00/01/DF/CgqKkVZ6CuCALvu7AAAQ5ojKxr8701.jpg","电子商务 · 文化娱乐","薪资高，福利好，弹性工作","10k-20k","技术","梁超","500-2000人","成熟型(D轮及以上)","南京新与力文化传播有限公司"," 
 职位描述 
 岗位职责： 
 1. 负责推荐算法的开发和实施； 
 2. 跟踪推荐结果，不断优化算法，提升推荐转化率。 
  
 职位要求： 
 1. 计算机，算法，数据挖掘，机器学习等相关妆业硕士及以上学历，3年以上工作经验，具有大型推荐系统的搭建和开发经验优先； 
 2. 熟练掌握回归分析模型、关联规则挖掘、分类和聚类算法、协同过滤算法等数据统计模型和挖掘算法，了解完整的数据挖掘过程方法论，并有独立完整的建模实践经验优先考虑； 
 3. 熟练掌握JAVA, C++，R等常用编程语言，熟练使用数据挖掘算法； 
 4. 了解ORACLE/mysql/db2等常用数据库，具有较强的sql语言功底； 
 5. 了解销售，广告，推广，产品等相关互联网业务，尤其的电商行业推荐工作经验的优先； 
 6. 具有很强的责任心，上进心。 
  
","年底双薪, 绩效奖金, 五险一金, 带薪年假"
1231,"2015-12-15",Tue Dec 15 13:41:44 CST 2015,507448,1,"数据挖掘","后端开发","1-3年","本科","全职","一起作业网",36031,35,1433298712130,0,false,false,1000,63,77,277,0,0,18.66377629511244,1450158104000,false,false,"北京","disabled","是",null,"image1/M00/14/DE/CgYXBlUJKaOADiHgAABu9JP1MUk338.jpg","移动互联网 · 教育","中国最大的中小学在线学习平台","20k-40k","技术","刘畅","150-500人","成熟型(D轮及以上)","上海一起作业信息科技有限公司"," 
 职位描述 
 通过对教育大数据的应用，来研究／研发公司核心的教育模型与个性化的教育系统。任职资格： 熟悉C／C＋＋／java语言，精通数据结构和算法 熟悉数据挖掘、机器学习或自然语言处理，对常见分类模型、聚类模型或自然语言处理技术较为了解，有相应问题处理经验 有教育评测、搜索引擎ranking或推荐引擎工作经历的同学优先 喜欢在线教育行业，具有理想主义思维，具有教育情节的同学优先 
 &nbsp; 
","节日礼物, 岗位晋升, 扁平管理, 领导好"
1201,"1天前发布",Tue Dec 22 15:43:49 CST 2015,1081647,8,"数据挖掘工程师","后端开发","应届毕业生","本科","全职","妙计旅行",8861,83,0,0,false,false,875,116,72,309,0,0,19.67858087975146,1450770229000,false,false,"北京","disabled","是",null,"image2/M00/05/D4/CgqLKVX4C-6AJZ47AAAwXY0DbKA883.png","旅游","一流办公环境，团队氛围超好，福利优厚","12k-24k","技术","张帆","50-150人","成长型(B轮)","北京汇行科技有限公司"," 
 职位描述 
 工作职责： 
 负责对海量的旅游相关的多媒体数据进行处理和挖掘。 
  
 职位要求： 
 1. 重点院校计算机或相关专业硕士及以上学历； 
 2. 熟悉自然语言处理，图像处理领域的机器学习算法； 
 3. 熟练使用C++和Python，了解常用数据结构，清楚常见算法的思路； 
 4. 熟悉Linux开发环境，了解shell，有一定的Linux平台开发经验； 
 5. 善于分析和解决问题，有较好的沟通，创新能力。 
  
","股票期权, 十四薪, 零食饮料水果, 租房补贴"
1322,"10:34发布",Wed Dec 23 10:34:06 CST 2015,1366102,0,"数据挖掘","后端开发","3-5年","本科","全职","爆米花",94946,74,0,0,false,false,1000,97,152,65,0,0,2.9909864929189878,1450838046000,false,false,"北京","disabled","否",null,"image2/M00/04/90/CgpzWlXyRH-AedeEAAAH-s0kV7M696.png","移动互联网","知名平台 15薪 期权 双休","25k-35k","技术","大熊","150-500人","成长型(A轮)","爆米兔"," 
 职位描述 
 工作职责：1）基于公司大数据平台海量用户数据，运用数据挖掘的理论方法，准确、快速提取数据；2）深入理解业务部门提出的数据分析需求，支持面向业务的数据服务；3）负责指导他人或独立完成挖掘项目的设计、开发及线上部署自动化脚本；&nbsp;职位要求：1）计算机，数理统计相关专业本科以上经历，3年以上相关工作经验；2）熟悉MySQL、Hive，具备基本编程能力；3）熟悉Linux环境、PHP、Python、Hadoop等4）理解MapReduce基本原理，具备分布式平台海量数据处理经验；5）具备良好的学习、分析问题和解决问题的能力，能够独立完成模型的线上实施部署；6）具有良好的团队合作意识、时间意识、沟通能力，能够承担工作压力； 
","节日礼物, 股票期权, 带薪年假, 岗位晋升"
1218,"2015-11-05",Thu Nov 05 11:36:52 CST 2015,1053525,1,"数据挖掘","dba","不限","本科","全职","掌众金融",51649,18,0,0,false,false,1000,55,57,187,0,0,22.744605621430853,1446694612000,false,false,"北京","disabled","是",null,"image1/M00/43/6D/CgYXBlXReYeAW8rSAACuRDkMlTs980.png","移动互联网 · 金融","7险1金，多元福利、BAT同事、公司氛围好","10k-20k","技术","张敬华","150-500人","成长型(A轮)","北京掌众科技有限公司"," 
 职位描述 
 工作职责： 
 1. 管理数据: 采集和整理数据，提供数据报表； 
 2. 回答问题: 通过数据分析解答问题，支持产品和运营决策，如: 设计方案来验证某个产品假设并对结果做分析; 对比不同的产品环节用户的使用模式是否一致； 
 3. 探索数据: 从数据中发现问题、发掘知识，影响长期的产品策略，如: 对用户做分类，分析不同群体用户的行为特征和演化规律； 
 4. 开发数据产品: 研发和维护基于数据和数据挖掘的产品功能； 
 &nbsp; 
 任职资格： 
 1. 接受过统计学和机器学习的专业训练； 
 2. 熟练使用至少一门通用编程语言； 
 3. 对大规模数据计算的架构和工具有实际的使用经验，熟悉基本的程序算法； 
 4. 优秀的数据建模和沟通能力，能把应用问题转化为数据问题，能把数据分析的结果转化为应用语言； 
 &nbsp; 
 优先条件： 
 1. 对互联网产品有足够的兴趣，活跃的使用者； 
 2. 对数字敏感，生活中喜欢琢磨数字相关的问题； 
 3. 追求工作结果的准确、过程的专业和严谨； 
 4. 喜欢动手，用专业工具解决实际问题； 
 5. 熟练掌握Python开发语言和项目实践经验； 
 6. 了解Hadoop平台技术，熟悉Hive等数据查询系统； 
 &nbsp; 
","技能培训, 节日礼物, 绩效奖金, 年度旅游"
1279,"2天前发布",Mon Dec 21 15:51:36 CST 2015,983624,1,"数据挖掘","后端开发","1-3年","本科","全职","用友审计",75034,74,0,0,false,false,1000,102,104,324,0,0,12.903612797787508,1450684296000,false,false,"北京","threeDays","否",null,"image1/M00/2D/37/Cgo8PFV393-AMY-rAAANof2hMzk508.jpg","其他","能力提升快、薪酬福利好","6k-12k","技术","聂小惠","2000人以上","上市公司","北京用友审计软件有限公司"," 
 职位描述 
 工作职责： 
 1、负责完成审计数据分析系统的实施交付； 
 2、负责审计数据分析用户需求沟通，制订数据采集转换方案、明确数据分析模型需求； 
 3、负责按用户需求完成数据采集转换、查询分析模型制作、数据验证、模型测试等工作； 
 &nbsp; 
 任职要求： 
 1.&nbsp;至少1-2年 数据分析 或 财务软件实施工作经验，用友体系内可优先考虑； 
 2. 熟悉Oracle、db2等主流数据库，精通复杂的SQL语句、存储过程，熟悉sql优化； 
 3. 熟悉unix操作系统，在unix操作系统上安装过ORACLE或DB2数据库以及常用的中间件； 
 4. 接触了解过ETL工具； 
 5.&nbsp;能接受出差。 
 &nbsp; 
 性格特征： 
 工作积极认真、踏实敬业、高度责任心； 
 有很强的学习能力、逻辑思维能力，分析能力； 
 有较强的沟通协调能力，团队精神； 
  
","技能培训, 节日礼物, 免费班车, 带薪年假"
1221,"2015-12-19",Sat Dec 19 16:10:21 CST 2015,400462,1,"数据挖掘工程师","后端开发","1-3年","硕士","全职","慧泉众康",36219,60,1433381461482,0,false,false,875,101,130,446,0,0,7.542472592030262,1450512621000,false,false,"杭州","disabled","是",null,"image1/M00/43/E3/CgYXBlXTFfWAYNPiAAJzg_JKJ60100.png","移动互联网 · 医疗健康","难得的好项目，优秀团队，期权薪资没得说","15k-22k","技术","黄泱","15-50人","成长型(A轮)","杭州蕙泉仲康信息技术有限公司"," 
 职位描述 
 【职位描述】&nbsp; 
 1、利用自然语言处理的理论和方法研发分词、词性标注、命名实体识别等基础算法，对用户、百姓日常病症描述和主述进行自然语言处理。 
 2、负责自然语言症状海量数据挖掘、实体和实体关系抽取、n-gram分析、新词发现、热点发现、分词、句法分析、同义词、纠错等、知识库建设； 
 3、负责机器学习算法和模型的研发，让模型学习诊断、判断疾病规律； 
 4、在受控和非受控情况下自然语言进行分解，挖掘，机器学习。 
 &nbsp; 
 【职位要求】 
 研究生以上学历，数学、计算机、统计学相关专业优先&nbsp; 
 1、精通C/C++/Java/paython语言中的一门或多门，精通数据结构和算法设计，熟悉linux系统和脚本编程； 
 2、熟练掌握自然语言处理/机器翻译等相关的基础理论和方法，有实际项目经验者如（Hadoop/Storm等）优先； 
 3、痴迷于算法，对数学特别热爱，优秀的分析问题和解决问题的能力，对解决具有挑战性问题充满渴望； 
 4、较强的沟通能力和逻辑表达能力，具备良好的团队合作精神和主动意识； 
  
 恭喜你读到这里，这是一家颠覆式创新的公司.....看过《超能陆战队》吗，喜欢大白吗？人工智能、大数据、医疗、移动互联网，这些美国科幻片里面的事情，正是我们每天在创造的......每天有2300万的人，因为身体不舒服求助于网络，却困惑于网上冗杂的信息、小广告、虚假信息..... 
 每天有700万的人，去了医院，不知该挂什么科，挂错科室，看不懂繁多的检验指标....... 
 每天有500万的人，因为不了解疾病、健康，以为是严重疾病，不远千里蜂拥至大医院.......中国的医疗问题很多， 
 但我们坚信：如果每个百姓都对医学有一定的理解，很多问题会得到极大改善。 
 但我们坚信：这个世界不需要再多一个医生患者聊天问答软件，不需再来个卖药、挂号的平台..... 
 解决问题的根本，在于信息的不对称性，互联网的本质在于让信息透明，每个人有知情权，有同等条件来理解..... 
 如果，我们用大数据、人工智能的方式，让每一个百姓都能快捷的理解、分析自己的健康疾病，中国的就医、看病难问题、误诊、患者延误、不懂医学.....诸多问题都会得到缓解....... 
 我们……2014年来自阿里、凯撒医疗集团在医疗、大数据、云计算领域的专业人士，立志用互联技术手段，将大数据和移动互联网结合，立足中国最大医疗信息化集团和健康管理公司，决心让百姓就医更便捷，了解病情更容易，让医生诊断更全面。公司创始团队成员分别在：美国医疗大数据临床应用，淘宝大数据商业化项目5年以上成熟经验。我们立志做一家敬天爱人、平等、自由、创新的互联网公司。我们真诚的期待与热爱互联网、坚信移动互联网技术能改变世界的你，一道为百姓健康做一点有意义的事情。1、我们提供五险一金。（尽管很多初创公司按照最低标准交，这样公司负担小很多，我们还是坚持按照薪资60%比例交，将心比心，大家都没买房，公司应该承担的还是承担）2、极具竞争力的薪酬，可以让你拥有更好的工作和生活状态！3、足以实现逆袭的早期股份！4、不定期（其实大川、海滩早已留下美丽回忆）outting，多次聚餐，看电影，唱歌。这个世界平庸的人和平庸的公司很多，关键是和对的人做对的事情…... 
 工作=事业=内心 &nbsp; &nbsp;&nbsp; 
 这是一份让你内心平静，有使命感，有成就，有着感受利国利民的事业.....追随你的内心吧！ 
  
","人工智能, 移动医疗, 大数据, 精英团队"
1241,"2天前发布",Mon Dec 21 17:00:11 CST 2015,1313373,3,"数据挖掘/数据分析","市场/营销","1-3年","本科","全职","吉屋金融",82248,69,0,0,false,false,956,103,113,160,0,0,11.157126835810452,1450688411000,false,false,"深圳","disabled","否",null,"image1/M00/36/F9/CgYXBlWglVqAbvpgAAAIAPTqvfE038.gif?cc=0.93611980321077","移动互联网 · 金融","挂牌上市 团队氛围融洽 领导nice 人性化","8k-15k","市场与销售","暂没有填写","15-50人","成长型(B轮)","深圳市房利通金融服务有限公司"," 
 职位描述 
 岗位职责： 
 1、负责利用大数据相关技术对业务进行数据分析，挖掘产品特征、用户行为分析，构建用户精准运营的指标体系； 
 2、参与大数据平台的研发，包括数据抓取系统的使用和研发，在hadoop\storm,spark上进行算法开发。 
 任职要求 
 1、两年以上工作经验； 
 2、熟悉数据挖掘，机器学习，推荐系统的理论（包括但不限于聚类、回归、决策树、PCA\LSA\LDA\DNN\协同过滤等）； 
 3、熟悉大数据相关技术的原理及使用； 
 4、熟练使用Java或者python 
 5、学历能力强，有激情，看好大数据行业。 
","年底双薪, 专项奖金, 带薪年假, 绩效奖金"
1212,"1天前发布",Tue Dec 22 18:19:28 CST 2015,1319517,0,"数据挖掘（senior）","后端开发","3-5年","本科","全职","博彦科技",34428,74,0,0,false,false,941,109,88,435,0,0,16.26881460975407,1450779568000,false,false,"北京","disabled","否",null,"image1/M00/00/51/CgYXBlTUXQ2ACuzpAABkLjl9_BM227.jpg","企业服务 · 数据服务","天空是你的极限","15k-25k","技术","王斌","2000人以上","上市公司","博彦信息科技（北京）有限公司"," 
 职位描述 
 该职位针对精通机器学习，三年+实际工作经验的咖咖们提供良好的成长平台，资深架构师（清华背景，十年以上经验）进行指导，跨部门、跨地域（国际）的提升机会。团队同事nice，公司环境很好。&nbsp; 
 工作职责：&nbsp;负责大数据平台相关挖掘、分析和优化工作&nbsp;职位要求：&nbsp;1. 计算机、数学、统计学相关专业本科以上学历，3年以上工作经验&nbsp;2. 熟悉一门以上语言（C++/C#、Python和R等），熟练掌握数据结构和算法&nbsp;3. 精通常用机器学习和数据挖掘算法&nbsp;4. 熟练掌握一种以上数据库，例如SQL语言5. 对大数据平台有一定的了解，例如Hadoop， Spark等&nbsp;6. 数据控，专研型，逻辑思维清晰，团队合作意思强7. 英文读写熟练；硕士以上优先、海外学习背景优先 
  
","节日礼物, 技能培训, 免费班车, 带薪年假"
1221,"2015-12-16",Wed Dec 16 17:10:48 CST 2015,1330015,0,"数据挖掘","后端开发","3-5年","本科","全职","信美相互人寿",104715,41,0,0,false,false,1000,118,62,313,0,0,21.75483608987744,1450257048000,false,false,"北京","disabled","否",null,"i/image/M00/00/D0/CgqKkVZWpyOAQJiYABtZmt-pW2U706.jpg","移动互联网 · 金融","领导nice+长期激励+打造行业标杆","15k-25k","技术","暂没有填写","150-500人","成长型(不需要融资)","信美相互人寿保险公司（筹备工作组）"," 
 职位描述 
 岗位职责： 
 1、针对公司需求提供大数据分析技术解决方案； 
 2、参与大数据项目开发，包括架构设计、编程开发等工作； 
 3、根据业务需要，跟踪大数据技术领域趋势并能结合实际业务应用； 
 任职要求： 
 1、本科及以上学历，通信或计算机相关专业； 
 2、5年以上工作经验，至少3年以上电信领域或互联网领域大数据项目经验； 
 3、精通java，精通基于Hadoop生态系统技术领域（如MR/HDFS/HBase/Mahout/Storm/Lucene/GraphLab）的开发，具有2年以上的大数据项目开发经验； 
 4、熟悉大数据架构，具备大数据项目架构设计能力，有2年以上的大型项目架构设计经验； 
 5、具有CRM开发经验，及寿险BI系统开发经验者优先； 
  
","扁平管理, 管理规范, 技能培训, 领导好"
1314,"2天前发布",Mon Dec 21 11:00:11 CST 2015,1091677,0,"数据挖掘","后端开发","5-10年","本科","全职","YOHO!",6102,70,0,0,false,false,1000,46,109,195,0,0,11.880223905886663,1450666811000,false,false,"南京","disabled","是",null,"i/image/M00/01/DF/CgqKkVZ6CuCALvu7AAAQ5ojKxr8701.jpg","电子商务 · 文化娱乐","薪资高，福利好，弹性工作","20k-30k","技术","梁超","500-2000人","成熟型(D轮及以上)","南京新与力文化传播有限公司"," 
 职位描述 
 数据挖掘工程师（组长） 
 岗位职责： 
 1. 负责数据平台推荐系统的搭建。 
 2. 负责推荐算法的开发和实施。 
 3. 跟踪推荐结果，不断优化算法，提升推荐转化率。 
  
 职位要求： 
 1. 计算机，算法，数据挖掘，机器学习等相关妆业硕士及以上学历，5年以上工作经验，具有大型推荐系统的搭建和开发经验优先。 
 2. 精通掌握回归分析模型、关联规则挖掘、分类和聚类算法、协同过滤算法等数据统计模型和挖掘算法，了解完整的数据挖掘过程方法论，并有独立完整的建模实践经验优先考虑。 
 3. 精通JAVA, C++，R等常用编程语言，熟练使用数据挖掘算法。 
 4. 了解ORACLE/mysql/db2等常用数据库，具有较强的sql语言功底 
 5. 了解销售，广告，推广，产品等相关互联网业务，尤其的电商行业推荐工作经验的优先。 
 6. 具有很强的责任心，领导能力，能带领团队完成紧急开发任务。 
  
","年底双薪, 绩效奖金, 五险一金, 带薪年假"
1301,"10:45发布",Wed Dec 23 10:45:55 CST 2015,977731,1,"数据挖掘","后端开发","3-5年","本科","全职","优分期",21225,83,0,0,false,false,1000,112,106,181,0,0,12.541968484590443,1450838755000,false,false,"北京","today","否",null,"image1/M00/22/11/CgYXBlU_YWSAbF7mAAByaCXf8H8021.png","电子商务 · 金融","丰厚的薪酬福利，良好的交流平台","15k-30k","技术","暂没有填写","500-2000人","成长型(B轮)","北京和创未来网络科技有限公司"," 
 职位描述 
 职位描述： 
 1、负责对用户特征提取，用户聚类分类，推荐系统协同过滤等业务问题，提供先进、适用的解决方案（模型）、高可扩展性的可并行化算法设计； 
 2、负责业务需求的需求理解、数据探查和分析，并参与或负责业务产品的数据研发； 
 3、参与数据产品，应用的架构设计，负责业务分析、业务监控和日志数据应用等核心平台的创新和优化。 
 &nbsp; 
 任职条件： 
 1、熟悉数据仓库的开发，能从源数据中抽取、转换、清洗数据，将数据推送到公司数据仓库中； 
 2、熟悉Linux平台上的编程环境，精通&nbsp;C++/Java开发，精通&nbsp;Python/Shell等脚本语言； 
 3、有Hadoop/Hive/Hbase实践经验的优先； 
 4、有互联网产品用户行为研究和日志分析经验者优先； 
 5、能够主动获取新知识，具有较强领悟力，有系统性思考解决问题能力，能承受挫折知难而进，性格乐观，态度踏实，积极上进，具备良好的客户需求理解能力&nbsp;，良好的团队协作和优秀的沟通能力。 
  
","技能培训, 节日礼物, 带薪年假, 绩效奖金"
1367,"2015-12-17",Thu Dec 17 20:21:45 CST 2015,1354565,0,"数据挖掘","后端开发","1-3年","本科","全职","滴滴打车",2474,42,0,0,false,false,1000,112,157,100,0,0,1.8288473591567624,1450354905000,false,false,"北京","disabled","是",null,"i/image/M00/00/20/Cgp3O1YtmkSAZjX1AAA78knErXc273.jpg","移动互联网","期权激励，六险一金，靠谱团队，福利最全","22k-44k","技术","程维","500-2000人","成熟型(D轮及以上)","北京小桔科技有限公司"," 
 职位描述 
 岗位职责 
 1、&nbsp;从海量数据中，利用数据挖掘技术，挖出用户的偏好特征、行为规律 
 2、&nbsp;构建健壮的挖掘系统，提供高可用、可扩展的离线挖掘系统 
 3、&nbsp;基于流式计算架构，建立实时特征生产系统 
 岗位要求 
 1、&nbsp;&nbsp;精通C/C++，或者Java，会一门脚本语言pytho/php等 
 2、&nbsp;&nbsp;熟悉常见的数据挖掘或机器学习算法 
 3、&nbsp;&nbsp;了解hadoop原理，有编写map-reduce程序经验 
 4、&nbsp;&nbsp;在数据挖掘方面有一年以上的项目经验 
  
","弹性工作, 节日礼物, 岗位晋升, 技能培训"
1284,"1天前发布",Tue Dec 22 15:51:37 CST 2015,1364549,0,"数据挖掘","后端开发","1-3年","本科","全职","聚合数据",11021,83,0,0,false,false,1000,45,157,25,0,0,1.9018737046908039,1450770697000,false,false,"苏州","disabled","否",null,"image1/M00/00/16/Cgo8PFTUWEWAbwxUAABZTYsAqr8413.png","数据服务","B轮 大数据","6k-10k","技术","暂没有填写","50-150人","成长型(B轮)","苏州新科兰德科技有限公司"," 
 职位描述 
 岗位职责： 
 对数据进行ETL处理 
 简单数据展示 
 写一些自动化数据处理工具 
 任职要求： 
 熟练使用Python编写数据处理脚本 
 熟练使用常用数据库，如MySQL,&nbsp;MongoDB 
 了解使用Flask等Web框架 
 具有良好的信息搜集与分析能力，能够准确综合地收集产品相关信息并进行科学分析； 
  
","年底双薪, 节日礼物, 股票期权, 专项奖金"
1247,"09:52发布",Wed Dec 23 09:52:15 CST 2015,377175,3,"数据挖掘","后端开发","1-3年","本科","全职","Camera360",3524,83,1432777381741,0,false,false,1000,99,66,175,0,0,20.882864659987717,1450835535000,false,false,"成都","disabled","否",null,"image1/M00/00/09/CgYXBlTUWBKAWFWvAAB-n0MCR8Y651.png","移动互联网","与4亿用户一起，探索移动图像的未知领域","10k-20k","技术","徐灏","150-500人","成长型(B轮)","成都品果科技有限公司"," 
 职位描述 
 岗位描述： 
 1.负责移动App产品的用户基础数据挖掘工作； 
 2.负责移动App产品的用户库构建，特征抽取和建模，指标挖掘，实现用户行为分析和用户画像，为决策提供相关的数据、工具支持； 
 3.针对具体的业务问题、规划，设计基于数据挖掘的解决方案。 
 任职要求： 
 1.本科以上学历，具备至少1年以上数据挖掘方向相关经验； 
 2.具备一定的编程能力，精通至少1门OO语言，1门脚本语言，有R和Matlab经验优先； 
 3.具备与非结构化数据打交道经验； 
 4.有探索性数据分析的经验; 
 5.掌握定量分析技能（统计分析、机器学习、图片处理识别等）； 
 6.良好的学习能力与沟通能力。 
","绩效奖金, 股票期权, 专项奖金, 年终奖"
